file	text	confidence
mly_993446445829055_000.png	9	0.90
mly_993446445829055_001.png	04Skmh	0.61
mly_993446445829055_002.png	MIC OFF /NU	0.58
mly_993833908287975_002.png	nuic ba	0.58
mly_993853994486488_000.png	NIC UFF /NU	0.51
mly_993927261145302_001.png	VIP	0.97
mly_994420945585703_001.png	HIC OFF /NU	0.47
mly_994420945585703_002.png	BLACKUE   DR9BOM-1CHUHD	0.46
mly_9961222473962284_000.png	P	0.97
mly_9961222473962284_001.png	P	1.00
mly_9961222473962284_002.png	SPAR	0.58
mly_996216927872767_001.png	0	1.00
mly_996216927872767_006.png	dije ovi	0.86
mly_996216927872767_007.png	QUkreso	0.57
mly_9962611240492527_000.png	Operetaha	0.52
mly_996381806153478_000.png	Anrioue	0.95
mly_996381806153478_003.png	CBI	0.66
mly_997377624132401_001.png	CAMAC, ŠTAPOVI,	0.59
mly_997377624132401_002.png	RiBARENJEi	0.50
mly_997377624132401_003.png	plarma	0.60
mly_997419218266480_000.png	Auto-0008b	0.90
mly_997419218266480_001.png	lecla	0.76
mly_997419218266480_002.png	2023-07-20 13:52:43	0.54
mly_997419218266480_004.png	MIC OFF	0.81
mly_997419218266480_005.png	BLACKUUE DR750S-ZCHFHD-FHD	0.47
mly_997419218266480_006.png	cleda	0.41
